,ANNEE,DATE,REALISE_TOTAL_FRAIS,REALISE_TOTAL_GEL,REALISE_TOTAL_FFL,weekday,month_period,dernier_jour_ferie,prochain_jour_ferie,NETTO,GEL,no_dlc,no_code,AFG, 46-001,comp,OPE,INTER, 47-001,PUB,SEC,AFS, 41/52-001,FRAIS,TD,AFF, 43/45/67-001,MEA, 48-001,DLC Longue,TA, 43-002,DLC Courte, 49-004, 49-001, 43-007, 49-007, 49-002,REA, 40-001/41-018, 10-016/40-012/41-006, 41-011/43-019,weekday_sin,weekday_cos,monthday_sin,monthday_cos,mois_sin,mois_cos,semaine_sin,semaine_cos,Temp moy Auvergne,Temp moy Bourgogne,vacances_zone_a,vacances_zone_b,vacances_zone_c,nom_vacances_Ascen,nom_vacances_halloween,nom_vacances_spring,nom_vacances_summer,nom_vacances_winter,nom_vacances_xmas,to_holydays_a,to_holydays_b,to_holydays_c,from_holydays_a,from_holydays_b,from_holydays_c
60,0,2020-05-14,123245.0,16773.0,18951.0,3,0,-6,7,23,29,96,30,12,5,43,38,37,7,17,35,18,12,38,23,30,14,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.299363122973358,-0.9541392564000488,0.4999999999999999,-0.8660254037844387,0.6269238058941065,-0.7790805745256705,12.178333333333333,12.133333333333333,0,0,0,0,0,0,0,0,0,7,7,7,11,18,25
61,0,2020-05-15,93790.0,16840.0,24569.0,4,0,-7,6,23,29,96,30,12,5,43,38,37,7,17,35,18,12,38,23,30,14,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.1011683219874327,-0.994869323391895,0.4999999999999999,-0.8660254037844387,0.6269238058941065,-0.7790805745256705,12.136666666666668,12.368333333333334,0,0,0,0,0,0,0,0,0,6,6,6,12,19,26
62,0,2020-05-16,84505.0,5419.0,19478.0,5,0,-8,5,23,29,96,30,12,5,43,38,37,7,17,35,18,12,38,23,30,14,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.101168321987432,-0.9948693233918952,0.4999999999999999,-0.8660254037844387,0.6269238058941065,-0.7790805745256705,13.345,13.021666666666668,0,0,0,0,0,0,0,0,0,5,5,5,13,20,27
63,0,2020-05-18,107701.0,16191.0,19323.0,0,0,-10,3,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,0.4999999999999999,-0.8660254037844387,0.5264321628773557,-0.8502171357296142,14.406666666666666,14.958333333333334,0,0,0,0,0,0,0,0,0,3,3,3,15,22,29
64,0,2020-05-19,126918.0,17323.0,24928.0,1,0,-11,2,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,0.4999999999999999,-0.8660254037844387,0.5264321628773557,-0.8502171357296142,13.235,13.448333333333332,0,0,0,0,0,0,0,0,0,2,2,2,16,23,30
65,0,2020-05-20,114097.0,17488.0,24924.0,2,0,-12,1,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,0.4999999999999999,-0.8660254037844387,0.5264321628773557,-0.8502171357296142,13.923333333333334,13.801666666666668,0,0,0,0,0,0,0,0,0,1,1,1,17,24,31
66,0,2020-05-22,119001.0,16851.0,29920.0,4,0,-1,10,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.4999999999999999,-0.8660254037844387,0.5264321628773557,-0.8502171357296142,16.19333333333333,15.875,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
67,0,2020-05-23,93358.0,7276.0,22333.0,5,0,-2,9,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.0506491688387135,0.4999999999999999,-0.8660254037844387,0.5264321628773557,-0.8502171357296142,14.75,14.648333333333332,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,2020-05-25,89304.0,16873.0,19919.0,0,0,-4,7,24,29,90,30,12,5,42,36,34,7,16,34,18,12,25,21,28,11,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.4999999999999999,-0.8660254037844387,0.4179603448867836,-0.9084652718195236,15.838333333333336,15.925,0,0,0,0,0,0,0,0,0,40,40,40,1,1,1
69,0,2020-05-26,93952.0,18275.0,15526.0,1,2,-5,6,24,29,94,30,12,5,42,38,36,7,18,37,18,12,36,23,30,13,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8486442574947509,0.5289640103269624,0.4999999999999999,-0.8660254037844387,0.4179603448867836,-0.9084652718195236,17.528333333333332,16.946666666666665,0,0,0,0,0,0,0,0,0,39,39,39,2,2,2
70,0,2020-05-27,87257.0,20192.0,17196.0,2,2,-6,5,24,29,94,30,12,5,42,38,36,7,18,37,18,12,36,23,30,13,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865,0.4999999999999999,-0.8660254037844387,0.4179603448867836,-0.9084652718195236,18.35333333333333,18.565,0,0,0,0,0,0,0,0,0,38,38,38,3,3,3
71,0,2020-05-28,97772.0,19227.0,23499.0,3,2,-7,4,24,29,94,30,12,5,42,38,36,7,18,37,18,12,36,23,30,13,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.5712682150947924,0.8207634412072763,0.4999999999999999,-0.8660254037844387,0.4179603448867836,-0.9084652718195236,17.736666666666665,18.02833333333333,0,0,0,0,0,0,0,0,0,37,37,37,4,4,4
72,0,2020-05-29,126498.0,16709.0,33511.0,4,2,-8,3,24,29,94,30,12,5,42,38,36,7,18,37,18,12,36,23,30,13,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.3943558551133187,0.9189578116202306,0.4999999999999999,-0.8660254037844387,0.4179603448867836,-0.9084652718195236,17.266666666666666,17.525,0,0,0,0,0,0,0,0,0,36,36,36,5,5,5
73,0,2020-05-30,99427.0,6723.0,21472.0,5,2,-9,2,24,29,94,30,12,5,42,38,36,7,18,37,18,12,36,23,30,13,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2012985200886611,0.9795299412524944,0.4999999999999999,-0.8660254037844387,0.4179603448867836,-0.9084652718195236,16.695,16.801666666666666,0,0,0,0,0,0,0,0,0,35,35,35,6,6,6
74,0,2020-06-02,100850.0,15116.0,23991.0,1,1,-1,42,22,29,92,30,12,5,43,35,35,7,14,35,18,12,36,20,27,12,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.3943558551133185,0.9189578116202306,1.2246467991473532e-16,-1.0,0.3031526741130436,-0.9529420004271564,18.76,19.008333333333333,0,0,0,0,0,0,0,0,0,32,32,32,9,9,9
75,0,2020-06-03,108143.0,17663.0,18592.0,2,1,-2,41,22,29,94,30,12,5,43,36,36,7,15,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.3031526741130436,-0.9529420004271564,19.096666666666664,19.34,0,0,0,0,0,0,0,0,0,31,31,31,10,10,10
76,0,2020-06-04,107435.0,19495.0,27205.0,3,1,-3,40,22,29,94,30,12,5,43,36,36,7,15,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.72479278722912,0.6889669190756866,1.2246467991473532e-16,-1.0,0.3031526741130436,-0.9529420004271564,18.465,18.695,0,0,0,0,0,0,0,0,0,30,30,30,11,11,11
77,0,2020-06-05,113382.0,18736.0,29975.0,4,1,-4,39,22,29,94,30,12,5,43,36,36,7,15,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,0.3031526741130436,-0.9529420004271564,17.523333333333333,17.554999999999996,0,0,0,0,0,0,0,0,0,29,29,29,12,12,12
78,0,2020-06-06,84746.0,13333.0,17896.0,5,0,-5,38,22,29,94,30,12,5,43,36,36,7,15,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.3031526741130436,-0.9529420004271564,17.03,16.651666666666667,0,0,0,0,0,0,0,0,0,28,28,28,13,13,13
79,0,2020-06-08,81135.0,16710.0,16170.0,0,0,-7,36,22,29,92,30,12,5,43,35,35,7,14,34,18,12,36,20,27,12,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,0.1837495178165703,-0.9829730996839018,17.341666666666665,17.473333333333333,0,0,0,0,0,0,0,0,0,26,26,26,15,15,15
80,0,2020-06-09,98159.0,15150.0,12380.0,1,0,-8,35,23,29,94,30,12,5,43,37,36,7,16,34,18,12,37,22,29,13,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.1837495178165703,-0.9829730996839018,17.78833333333333,18.046666666666667,0,0,0,0,0,0,0,0,0,25,25,25,16,16,16
81,0,2020-06-10,95647.0,15086.0,12682.0,2,0,-9,34,23,29,94,30,12,5,43,37,36,7,16,34,18,12,37,22,29,13,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,0.1837495178165703,-0.9829730996839018,18.096666666666668,18.24,0,0,0,0,0,0,0,0,0,24,24,24,17,17,17
82,0,2020-06-11,106806.0,15754.0,19117.0,3,0,-10,33,23,29,94,30,12,5,43,37,36,7,16,34,18,12,37,22,29,13,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.1837495178165703,-0.9829730996839018,18.281666666666663,18.566666666666663,0,0,0,0,0,0,0,0,0,23,23,23,18,18,18
83,0,2020-06-12,89793.0,15260.0,21110.0,4,0,-11,32,23,29,94,30,12,5,43,37,36,7,16,34,18,12,37,22,29,13,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1.2246467991473532e-16,-1.0,0.1837495178165703,-0.9829730996839018,18.185,18.491666666666667,0,0,0,0,0,0,0,0,0,22,22,22,19,19,19
84,0,2020-06-13,72345.0,5556.0,15027.0,5,0,-12,31,23,29,94,30,12,5,43,37,36,7,16,34,18,12,37,22,29,13,22,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.485301962531081,-0.8743466161445821,1.2246467991473532e-16,-1.0,0.1837495178165703,-0.9829730996839018,18.58833333333333,17.785,0,0,0,0,0,0,0,0,0,21,21,21,20,20,20
85,0,2020-06-15,73576.0,14500.0,19699.0,0,0,-14,29,22,29,90,30,12,5,42,34,34,7,14,34,18,12,35,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,0.1011683219874327,-0.994869323391895,1.2246467991473532e-16,-1.0,0.0615609061339427,-0.998103328737044,19.07333333333333,19.16333333333333,0,0,0,0,0,0,0,0,0,19,19,19,22,22,22
86,0,2020-06-16,91476.0,16380.0,16758.0,1,0,-15,28,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.101168321987432,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0615609061339427,-0.998103328737044,18.988333333333333,19.025,0,0,0,0,0,0,0,0,0,18,18,18,23,23,23
87,0,2020-06-17,96673.0,15358.0,17477.0,2,0,-16,27,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.0615609061339427,-0.998103328737044,18.965000000000003,18.965000000000003,0,0,0,0,0,0,0,0,0,17,17,17,24,24,24
88,0,2020-06-18,108358.0,14913.0,23514.0,3,0,-17,26,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,0.0615609061339427,-0.998103328737044,19.265,19.44333333333333,0,0,0,0,0,0,0,0,0,16,16,16,25,25,25
89,0,2020-06-19,89224.0,15135.0,27867.0,4,0,-18,25,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.0615609061339427,-0.998103328737044,20.30333333333333,20.243333333333336,0,0,0,0,0,0,0,0,0,15,15,15,26,26,26
90,0,2020-06-20,80826.0,6177.0,17473.0,5,0,-19,24,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.0615609061339427,-0.998103328737044,20.28333333333333,20.21333333333333,0,0,0,0,0,0,0,0,0,14,14,14,27,27,27
91,0,2020-06-22,77139.0,17409.0,22111.0,0,0,-21,22,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.0,1.0,-0.968077118866204,-0.2506525322587213,1.2246467991473532e-16,-1.0,-0.0615609061339429,-0.998103328737044,21.008333333333333,20.506666666666664,0,0,0,0,0,0,0,0,0,12,12,12,29,29,29
92,0,2020-06-23,93654.0,16737.0,17497.0,1,0,-22,21,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.0506491688387135,1.2246467991473532e-16,-1.0,-0.0615609061339429,-0.998103328737044,21.176666666666662,20.91333333333333,0,0,0,0,0,0,0,0,0,11,11,11,30,30,30
93,0,2020-06-24,95096.0,17267.0,17555.0,2,0,-23,20,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.9884683243281114,0.1514277775045766,1.2246467991473532e-16,-1.0,-0.0615609061339429,-0.998103328737044,21.578333333333333,21.11,0,0,0,0,0,0,0,0,0,10,10,10,31,31,31
94,0,2020-06-25,91008.0,15279.0,24222.0,3,0,-24,19,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.0615609061339429,-0.998103328737044,21.183333333333334,21.10833333333333,0,0,0,0,0,0,0,0,0,9,9,9,32,32,32
95,0,2020-06-26,87122.0,14395.0,28215.0,4,2,-25,18,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,-0.0615609061339429,-0.998103328737044,21.168333333333333,21.30333333333333,0,0,0,0,0,0,0,0,0,8,8,8,33,33,33
96,0,2020-06-27,77208.0,5938.0,17086.0,5,2,-26,17,23,29,88,30,12,5,42,34,33,7,14,34,18,12,24,19,26,10,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,-0.0615609061339429,-0.998103328737044,22.366666666666664,21.98,0,0,0,0,0,0,0,0,0,7,7,7,34,34,34
97,0,2020-06-29,85378.0,14467.0,17783.0,0,2,-28,15,22,29,90,30,12,5,43,34,34,7,13,34,18,12,35,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.1837495178165701,-0.9829730996839018,20.94333333333333,20.385,0,0,0,0,0,0,0,0,0,5,5,5,36,36,36
98,0,2020-06-30,88850.0,14885.0,16188.0,1,2,-29,14,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.2012985200886611,0.9795299412524944,1.2246467991473532e-16,-1.0,-0.1837495178165701,-0.9829730996839018,21.025,20.065,0,0,0,0,0,0,0,0,0,4,4,4,37,37,37
99,0,2020-07-01,101484.0,14341.0,16684.0,2,1,-30,13,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.20129852008866,0.9795299412524944,-0.4999999999999997,-0.8660254037844388,-0.1837495178165701,-0.9829730996839018,21.521666666666665,20.90333333333333,0,0,0,0,0,0,0,0,0,3,3,3,38,38,38
100,0,2020-07-02,113450.0,17819.0,23706.0,3,1,-31,12,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.3943558551133185,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,-0.1837495178165701,-0.9829730996839018,20.87333333333333,20.00333333333333,0,0,0,0,0,0,0,0,0,2,2,2,39,39,39
101,0,2020-07-03,91008.0,16488.0,26224.0,4,1,-32,11,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,-0.1837495178165701,-0.9829730996839018,20.39333333333333,19.90833333333333,0,0,0,0,0,0,0,0,0,1,1,1,40,40,40
102,0,2020-07-04,78952.0,9973.0,16084.0,5,1,-33,10,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-0.1837495178165701,-0.9829730996839018,20.938333333333333,20.635,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
103,0,2020-07-06,80475.0,13988.0,16015.0,0,0,-35,8,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.3031526741130433,-0.9529420004271566,21.411666666666665,21.12,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
104,0,2020-07-07,93345.0,16086.0,16318.0,1,0,-36,7,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,-0.4999999999999997,-0.8660254037844388,-0.3031526741130433,-0.9529420004271566,21.311666666666667,21.023333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
105,0,2020-07-08,100616.0,18186.0,16364.0,2,0,-37,6,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.9987165071710528,-0.0506491688387126,-0.4999999999999997,-0.8660254037844388,-0.3031526741130433,-0.9529420004271566,21.868333333333336,21.39,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
106,0,2020-07-09,109033.0,17216.0,21808.0,3,0,-38,5,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.9680771188662044,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,-0.3031526741130433,-0.9529420004271566,21.595,21.141666666666666,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
107,0,2020-07-10,106255.0,18785.0,25778.0,4,0,-39,4,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,-0.3031526741130433,-0.9529420004271566,21.593333333333334,20.78,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
108,0,2020-07-11,97966.0,7611.0,23664.0,5,0,-40,3,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,-0.4999999999999997,-0.8660254037844388,-0.3031526741130433,-0.9529420004271566,20.35166666666667,19.48,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
109,0,2020-07-13,85696.0,15577.0,17892.0,0,0,-42,1,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,0.485301962531081,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.4179603448867834,-0.9084652718195236,19.305000000000003,19.05666666666667,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
110,0,2020-07-15,109945.0,14091.0,20101.0,2,0,-1,31,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.1011683219874327,-0.994869323391895,-0.4999999999999997,-0.8660254037844388,-0.4179603448867834,-0.9084652718195236,18.57333333333333,18.37333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
111,0,2020-07-16,113865.0,18172.0,23794.0,3,0,-2,30,23,29,92,30,12,5,43,36,35,7,15,35,18,12,36,21,28,12,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.101168321987432,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388,-0.4179603448867834,-0.9084652718195236,19.348333333333333,19.316666666666663,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
112,0,2020-07-17,95426.0,17243.0,27345.0,4,0,-3,29,23,29,92,30,12,5,43,36,35,7,15,35,18,12,36,21,28,12,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,-0.4179603448867834,-0.9084652718195236,20.835,20.98333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
113,0,2020-07-18,94993.0,14094.0,18938.0,5,0,-4,28,23,29,92,30,12,5,43,36,35,7,15,35,18,12,36,21,28,12,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,-0.4179603448867834,-0.9084652718195236,22.176666666666662,22.07166666666667,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
114,0,2020-07-20,82268.0,14688.0,18076.0,0,0,-6,26,23,29,92,30,12,5,43,36,35,7,15,35,18,12,36,21,28,12,22,6,12,7,2,12,6,3,2,2,1,0,0,0,0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,23.153333333333336,22.725,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
115,0,2020-07-21,87191.0,14914.0,18298.0,1,0,-7,25,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.4403941515576342,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.661666666666665,22.25,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
116,0,2020-07-22,100429.0,16358.0,20428.0,2,0,-8,24,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.968077118866204,-0.2506525322587213,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.345,21.97,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
117,0,2020-07-23,111804.0,16007.0,21581.0,3,0,-9,23,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.0506491688387135,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,23.03833333333333,22.33,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
118,0,2020-07-24,91180.0,15948.0,26164.0,4,0,-10,22,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.1514277775045766,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.83833333333333,22.59166666666667,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
119,0,2020-07-25,74897.0,7699.0,17336.0,5,0,-11,21,24,29,92,30,12,5,43,37,35,7,16,35,18,12,25,22,29,12,22,6,14,7,2,12,6,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.48333333333333,22.705,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
120,0,2020-07-27,73034.0,17252.0,18188.0,0,2,-13,19,22,29,90,30,12,5,43,34,34,7,13,35,18,12,34,19,26,11,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.72479278722912,0.6889669190756865,-0.4999999999999997,-0.8660254037844388,-0.6269238058941062,-0.7790805745256706,22.58833333333333,21.625,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
